datetime,air_temp_C,rel_hum_perc,wind_speed_ms,accum_precip_mm,solar_flux_Wm2
2023-01-11T04:30:00Z,-1.6,100,0.06666666666666667,0,0
2023-01-11T04:45:00Z,-1.6,100,0.5,0,0
2023-01-11T05:00:00Z,-1.5666666666666669,100,0.9666666666666668,0,0
2023-01-11T05:15:00Z,-1.4666666666666666,100,0.7,0,0
2023-01-11T05:30:00Z,-1.4666666666666666,100,0.6,0,0.03333333333333333
2023-01-11T05:45:00Z,-1.4333333333333331,100,0.8,0,0.13333333333333333
2023-01-11T06:00:00Z,-1.5666666666666669,100,1.1333333333333333,0,0.23333333333333336
2023-01-11T06:15:00Z,-1.4333333333333331,100,1.2,0,0.1
2023-01-11T06:30:00Z,-1.4,100,1.7,0,0.2
2023-01-11T06:45:00Z,-1.4666666666666666,100,1.6666666666666667,0,0.3333333333333333
2023-01-11T07:00:00Z,-1.3333333333333333,100,1.7666666666666666,0,0
2023-01-11T07:15:00Z,-1.4,100,1.3333333333333333,0,0.3
2023-01-11T07:30:00Z,-1.3333333333333333,100,2.066666666666667,0,0
2023-01-11T07:45:00Z,-1.2333333333333334,100,2.1333333333333333,0,0
2023-01-11T08:00:00Z,-1.2666666666666666,100,2.4333333333333336,0,0
2023-01-11T08:15:00Z,-1.3333333333333333,100,1.8,0,0
2023-01-11T08:30:00Z,-1.3,100,2,0,0
2023-01-11T08:45:00Z,-1.3,99,1.8666666666666667,0,0
2023-01-11T09:00:00Z,-1.3666666666666667,98.33333333333331,2.5666666666666664,0,0
2023-01-11T09:15:00Z,-1.3,98.66666666666669,2.1333333333333333,0,0
2023-01-11T09:30:00Z,-1.3,98.33333333333331,1.4333333333333331,0,0
2023-01-11T09:45:00Z,-1.2666666666666666,98,0.6,0,0
2023-01-11T10:00:00Z,-1.2666666666666666,98,0.9666666666666668,0,0
2023-01-11T10:15:00Z,-1.1666666666666667,98,0.7333333333333333,0,0
2023-01-11T10:30:00Z,-1.2,98,1.6666666666666663,0,0
2023-01-11T10:45:00Z,-1.3,98,2.466666666666667,0,0
2023-01-11T11:00:00Z,-1.3,98,2.3,0,0
2023-01-11T11:15:00Z,-1.1666666666666667,98.66666666666669,1.8666666666666667,0,0
2023-01-11T11:30:00Z,-1.0333333333333334,98,1.7333333333333332,0,0
2023-01-11T11:45:00Z,-0.8,98,1.4666666666666666,0,0
2023-01-11T12:00:00Z,-1.0333333333333334,98,1.9,0,0
2023-01-11T12:15:00Z,-1,98,0.8,0,0
2023-01-11T12:30:00Z,-0.7333333333333334,98,0.8,0,0
2023-01-11T12:45:00Z,-0.6333333333333333,97.33333333333331,2.2,0,0
2023-01-11T13:00:00Z,-0.6,97,1.7,0,0
2023-01-11T13:15:00Z,-0.6666666666666666,97.66666666666669,1.8666666666666667,0,0.2
2023-01-11T13:30:00Z,-0.8333333333333334,98,1.7333333333333334,0,2.7
2023-01-11T13:45:00Z,-0.7333333333333333,98,1.1333333333333333,0,10.366666666666667
2023-01-11T14:00:00Z,-0.5,98,0.7000000000000001,0,22.866666666666667
2023-01-11T14:15:00Z,-0.23333333333333336,98,0.9,0,55.56666666666667
2023-01-11T14:30:00Z,-0.4,98,1.2666666666666666,0,39.93333333333333
2023-01-11T14:45:00Z,-0.7,98,2.433333333333333,0,48.03333333333333
2023-01-11T15:00:00Z,-0.6666666666666666,98,2.1333333333333333,0,80.23333333333333
2023-01-11T15:15:00Z,-0.23333333333333336,98,1.0333333333333334,0,71.46666666666667
2023-01-11T15:30:00Z,-0.1,98,2,0,78.16666666666667
2023-01-11T15:45:00Z,0.1,98,1.3,0,99.56666666666666
2023-01-11T16:00:00Z,-0.03333333333333333,99,2.8666666666666667,0,120.56666666666666
2023-01-11T16:15:00Z,0,99,3.066666666666667,0,169.66666666666666
2023-01-11T16:30:00Z,0.3333333333333333,98.66666666666669,1.7,0,209.73333333333332
2023-01-11T16:45:00Z,0.9333333333333332,97.66666666666669,1.6333333333333333,0,314.96666666666664
2023-01-11T17:00:00Z,1.2,96.33333333333331,0.5666666666666667,0,249.3
2023-01-11T17:15:00Z,0.9333333333333332,98,1.4666666666666668,0,386.43333333333334
2023-01-11T17:30:00Z,0.9333333333333332,98.33333333333331,1.5666666666666669,0,342.03333333333336
2023-01-11T17:45:00Z,1.5666666666666669,99,1.4666666666666668,0,417.56666666666666
2023-01-11T18:00:00Z,2.466666666666667,99,1.3,0,420.56666666666666
2023-01-11T18:15:00Z,2.9,98,2.7666666666666666,0,426.3666666666667
2023-01-11T18:30:00Z,3.4,83.66666666666667,1.8666666666666667,0,420.3333333333333
2023-01-11T18:45:00Z,4.066666666666666,79,1.3666666666666667,0,414.26666666666665
2023-01-11T19:00:00Z,3.7333333333333334,78.66666666666667,1.6333333333333333,0,392.6333333333333
2023-01-11T19:15:00Z,4.233333333333333,78.66666666666667,1.1666666666666667,0,351.3333333333333
2023-01-11T19:30:00Z,4.6000000000000005,79,1.5666666666666669,0,240.26666666666668
2023-01-11T19:45:00Z,5.1,78.66666666666667,1.5666666666666669,0,232.76666666666668
2023-01-11T20:00:00Z,5.666666666666667,76.33333333333333,1.1333333333333333,0,250.76666666666668
2023-01-11T20:15:00Z,5.833333333333333,76,0.7333333333333333,0,171.53333333333333
2023-01-11T20:30:00Z,5.566666666666666,77.33333333333333,1.1333333333333333,0,139.76666666666665
2023-01-11T20:45:00Z,5.533333333333333,78,1.2333333333333334,0,138.79999999999998
2023-01-11T21:00:00Z,5.633333333333333,77,1.1333333333333333,0,110.66666666666669
2023-01-11T21:15:00Z,5.466666666666667,78,2.1666666666666665,0,68.46666666666667
2023-01-11T21:30:00Z,5.466666666666667,78,2.7333333333333334,0,35.2
2023-01-11T21:45:00Z,5.566666666666666,78,3.033333333333333,0,25.133333333333333
2023-01-11T22:00:00Z,4.766666666666667,83.66666666666667,4.5,0,16.233333333333334
2023-01-11T22:15:00Z,4.666666666666667,84,4.3,0,10.433333333333334
2023-01-11T22:30:00Z,4.533333333333333,85,4.133333333333333,0,5.033333333333333
2023-01-11T22:45:00Z,4.533333333333333,85,3.3333333333333335,0,0.5666666666666667
2023-01-11T23:00:00Z,4.766666666666667,83.33333333333333,3.1,0,0
2023-01-11T23:15:00Z,4.733333333333333,83.33333333333333,2.3,0,0
2023-01-11T23:30:00Z,4.433333333333334,85.66666666666667,2.2,0,0
2023-01-11T23:45:00Z,4.3,86,2.7,0,0
2023-01-12T00:00:00Z,4.033333333333333,86,2.6666666666666665,0,0
2023-01-12T00:15:00Z,3.7,86,2.6,0,0
2023-01-12T00:30:00Z,3.2666666666666666,86,3.2333333333333334,0,0
2023-01-12T00:45:00Z,3,86,2.966666666666667,0,0
2023-01-12T01:00:00Z,2.8,86,3.1999999999999997,0,0
2023-01-12T01:15:00Z,2.466666666666667,87.33333333333333,3.9,0,0
2023-01-12T01:30:00Z,2.1,88.33333333333333,4.1,0,0
2023-01-12T01:45:00Z,1.9,89.33333333333333,3.8666666666666663,0,0
2023-01-12T02:00:00Z,1.6666666666666667,90.66666666666669,4.033333333333333,0,0
2023-01-12T02:15:00Z,1.4333333333333331,91.33333333333331,4.199999999999999,0,0
2023-01-12T02:30:00Z,1.0333333333333334,93.33333333333331,5.066666666666666,0,0
2023-01-12T02:45:00Z,0.4666666666666667,97,7.233333333333333,0,0
2023-01-12T03:00:00Z,0.5,99.33333333333331,5.333333333333333,0,0
2023-01-12T03:15:00Z,0.5,100,6.4,0,0.03333333333333333
2023-01-12T03:30:00Z,0.4666666666666667,100,5.6,0,0
2023-01-12T03:45:00Z,0.3,100,5.266666666666667,0,0
2023-01-12T04:00:00Z,0.2,100,3.9,0,0
2023-01-12T04:15:00Z,0.06666666666666667,100,4.833333333333333,0,0
2023-01-12T04:30:00Z,0,100,3.8666666666666663,0,0
2023-01-12T04:45:00Z,-0.1,100,3.066666666666667,0,0
2023-01-12T05:00:00Z,-0.23333333333333336,100,5.266666666666667,0,0
2023-01-12T05:15:00Z,-0.26666666666666666,100,6.3,0,0
2023-01-12T05:30:00Z,-0.3333333333333333,100,6.8,0,0.06666666666666667
2023-01-12T05:45:00Z,-0.4666666666666667,100,7.9,0,0
2023-01-12T06:00:00Z,-0.7,100,8.266666666666667,0,0
2023-01-12T06:15:00Z,-0.7666666666666667,100,8.166666666666666,0,0
2023-01-12T06:30:00Z,-0.7,100,7.7,0,0
2023-01-12T06:45:00Z,-0.7,100,5.8999999999999995,0,0
2023-01-12T07:00:00Z,-0.6,100,4.833333333333333,0,0
2023-01-12T07:15:00Z,-0.43333333333333335,100,3.9,0,0
2023-01-12T07:30:00Z,-0.4,100,4.366666666666666,0,0
2023-01-12T07:45:00Z,-0.3,100,5.366666666666666,0,0
2023-01-12T08:00:00Z,-0.23333333333333336,100,5.466666666666667,0,0
2023-01-12T08:15:00Z,-0.2,100,5.9,0,0
2023-01-12T08:30:00Z,-0.2,100,5.666666666666667,0,0
2023-01-12T08:45:00Z,-0.1,100,5.166666666666667,0,0
2023-01-12T09:00:00Z,-0.1,100,6,0,0.03333333333333333
2023-01-12T09:15:00Z,-0.03333333333333333,100,5.866666666666666,0,0.1
2023-01-12T09:30:00Z,0,100,6.1,0,0.1
2023-01-12T09:45:00Z,0.06666666666666667,100,6.7,0,0.23333333333333336
2023-01-12T10:00:00Z,0.13333333333333333,100,5.7,0,0.4
2023-01-12T10:15:00Z,0.2,100,4.466666666666667,0,0.43333333333333335
2023-01-12T10:30:00Z,0.13333333333333333,100,5.233333333333333,0,0.3333333333333333
2023-01-12T10:45:00Z,0.03333333333333333,100,6.333333333333333,0,0.1
2023-01-12T11:00:00Z,0,100,6.3,0,0.03333333333333333
2023-01-12T11:15:00Z,0,100,6.066666666666666,0,0.1
2023-01-12T11:30:00Z,0.03333333333333333,100,6.2,0,0.1
2023-01-12T11:45:00Z,0.06666666666666667,100,5.366666666666666,0,0.1
2023-01-12T12:00:00Z,0.1,100,5.966666666666667,0,0.23333333333333336
2023-01-12T12:15:00Z,0.1,100,5.666666666666667,0,0.26666666666666666
2023-01-12T12:30:00Z,0.16666666666666669,100,4.733333333333333,0,0.23333333333333336
2023-01-12T12:45:00Z,0.2,100,5.3,0,0.1
2023-01-12T13:00:00Z,0.2,100,5.266666666666667,0,0.1
2023-01-12T13:15:00Z,0.1,100,5.566666666666666,0,0.3
2023-01-12T13:30:00Z,0.1,100,5.866666666666667,0,1.1333333333333333
2023-01-12T13:45:00Z,0.06666666666666667,100,5.966666666666667,0,3.933333333333333
2023-01-12T14:00:00Z,0.03333333333333333,100,6.433333333333334,0,8.5
2023-01-12T14:15:00Z,0.03333333333333333,100,6.3,0,10.5
2023-01-12T14:30:00Z,0.03333333333333333,100,5.6000000000000005,0,10.3
2023-01-12T14:45:00Z,0.1,100,6.566666666666666,0,13.066666666666666
2023-01-12T15:00:00Z,0.06666666666666667,100,6.466666666666667,0,20.6
2023-01-12T15:15:00Z,0.1,100,6.1,0,23.766666666666666
2023-01-12T15:30:00Z,0.16666666666666669,100,6.1000000000000005,0,29.833333333333332
2023-01-12T15:45:00Z,0.23333333333333336,99.66666666666669,6.133333333333333,0,27.8
2023-01-12T16:00:00Z,0.3,97.66666666666669,6.333333333333333,0,28.2
2023-01-12T16:15:00Z,0.4,95,6.766666666666667,0,31.133333333333333
2023-01-12T16:30:00Z,0.3666666666666667,95,6.266666666666667,0,32.6
2023-01-12T16:45:00Z,0.3,95,5.866666666666667,0,36.1
2023-01-12T17:00:00Z,0.23333333333333336,95,7.066666666666666,0,43.3
2023-01-12T17:15:00Z,0.3,95,7,0,47.36666666666667
2023-01-12T17:30:00Z,0.4,94.33333333333331,6.7,0,51.333333333333336
2023-01-12T17:45:00Z,0.4666666666666667,92.66666666666669,6.033333333333333,0,68.7
2023-01-12T18:00:00Z,0.6,90.66666666666669,6.1000000000000005,0,63.2
2023-01-12T18:15:00Z,0.6,90,7.266666666666667,0,104.16666666666669
2023-01-12T18:30:00Z,0.6333333333333333,89.66666666666667,6.766666666666667,0,130.36666666666667
2023-01-12T18:45:00Z,0.6333333333333333,89,6.833333333333333,0,103.6
2023-01-12T19:00:00Z,0.7,88.33333333333333,7.166666666666667,0,120.96666666666668
2023-01-12T19:15:00Z,0.7333333333333333,88,7.666666666666667,0,103.73333333333332
2023-01-12T19:30:00Z,0.8666666666666667,86.66666666666667,7.4,0,170.46666666666667
2023-01-12T19:45:00Z,1,85.66666666666667,7.933333333333334,0,327.46666666666664
2023-01-12T20:00:00Z,1.1,85,8.266666666666667,0,215.7
2023-01-12T20:15:00Z,1.1333333333333333,83.66666666666667,7.933333333333334,0,125.2
2023-01-12T20:30:00Z,1.1666666666666667,84,7.5,0,75.7
2023-01-12T20:45:00Z,1.1,83.33333333333333,7.566666666666666,0,80.96666666666667
2023-01-12T21:00:00Z,1.0333333333333334,84.33333333333333,7,0,47.266666666666666
2023-01-12T21:15:00Z,0.9,85.66666666666667,6.933333333333334,0,34
2023-01-12T21:30:00Z,0.9,85,6.733333333333333,0,20.5
2023-01-12T21:45:00Z,0.9,84,7.366666666666666,0,18.96666666666667
2023-01-12T22:00:00Z,0.9,84,6.9,0,12.666666666666666
2023-01-12T22:15:00Z,0.9,84,6.733333333333333,0,7.433333333333333
2023-01-12T22:30:00Z,0.9,84,6.333333333333333,0,3.6
2023-01-12T22:45:00Z,0.8,84,6.533333333333333,0,0.5666666666666667
2023-01-12T23:00:00Z,0.7666666666666667,84.33333333333333,6.866666666666666,0,0
2023-01-12T23:15:00Z,0.6666666666666666,85,7.133333333333334,0,0
2023-01-12T23:30:00Z,0.6,86,6.7,0,0
2023-01-12T23:45:00Z,0.5333333333333333,85,7.766666666666667,0,0
2023-01-13T00:00:00Z,0.5,85.66666666666667,6.7,0,0
2023-01-13T00:15:00Z,0.43333333333333335,86,7.033333333333333,0,0
2023-01-13T00:30:00Z,0.4,85,7.833333333333334,0,0
2023-01-13T00:45:00Z,0.3666666666666667,86,6.933333333333334,0,0
2023-01-13T01:00:00Z,0.23333333333333336,87,6.766666666666667,0,0
