datetime,Temp_C,Light_lum/ft2
2022-06-29T12:00:00Z,23.484,608
2022-06-29T12:30:00Z,23.773,1728
2022-06-29T13:00:00Z,23.966,2432
2022-06-29T13:30:00Z,24.351,3456
2022-06-29T14:00:00Z,24.641,2944
2022-06-29T14:30:00Z,24.835,1664
2022-06-29T15:00:00Z,25.319,3712
2022-06-29T15:30:00Z,26.488,4096
2022-06-29T16:00:00Z,27.075,5120
2022-06-29T16:30:00Z,27.764,4352
2022-06-29T17:00:00Z,27.862,5632
2022-06-29T17:30:00Z,28.754,6656
2022-06-29T18:00:00Z,29.252,6400
2022-06-29T18:30:00Z,29.152,6656
2022-06-29T19:00:00Z,28.655,512
2022-06-29T19:30:00Z,28.655,352
2022-06-29T20:00:00Z,29.953,2432
2022-06-29T20:30:00Z,30.054,2944
2022-06-29T21:00:00Z,30.054,2176
2022-06-29T21:30:00Z,30.054,2048
2022-06-29T22:00:00Z,29.853,1152
2022-06-29T22:30:00Z,29.853,1088
2022-06-29T23:00:00Z,29.552,704
2022-06-29T23:30:00Z,29.252,480
2022-06-30T00:00:00Z,28.953,480
2022-06-30T00:30:00Z,28.655,256
2022-06-30T01:00:00Z,28.357,120
2022-06-30T01:30:00Z,28.06,32
2022-06-30T02:00:00Z,27.862,1
2022-06-30T02:30:00Z,27.665,0
2022-06-30T03:00:00Z,27.567,0
2022-06-30T03:30:00Z,27.37,0
2022-06-30T04:00:00Z,27.272,0
2022-06-30T04:30:00Z,27.173,0
2022-06-30T05:00:00Z,26.977,0
2022-06-30T05:30:00Z,26.879,0
2022-06-30T06:00:00Z,26.683,0
2022-06-30T06:30:00Z,26.585,0
2022-06-30T07:00:00Z,26.488,0
2022-06-30T07:30:00Z,26.39,0
2022-06-30T08:00:00Z,26.292,0
2022-06-30T08:30:00Z,26.195,0
2022-06-30T09:00:00Z,26.097,0
2022-06-30T09:30:00Z,26.097,0
2022-06-30T10:00:00Z,26,0
2022-06-30T10:30:00Z,25.902,17
2022-06-30T11:00:00Z,25.805,60
2022-06-30T11:30:00Z,25.805,85
2022-06-30T12:00:00Z,25.805,113
2022-06-30T12:30:00Z,25.708,160
2022-06-30T13:00:00Z,25.805,336
2022-06-30T13:30:00Z,25.805,480
2022-06-30T14:00:00Z,25.708,384
2022-06-30T14:30:00Z,25.805,496
2022-06-30T15:00:00Z,26,1024
2022-06-30T15:30:00Z,26.39,3456
2022-06-30T16:00:00Z,26.977,864
2022-06-30T16:30:00Z,26.977,1920
2022-06-30T17:00:00Z,27.272,1664
2022-06-30T17:30:00Z,27.567,5376
2022-06-30T18:00:00Z,27.862,1728
2022-06-30T18:30:00Z,27.075,864
2022-06-30T19:00:00Z,26.781,1152
2022-06-30T19:30:00Z,26.977,2176
2022-06-30T20:00:00Z,27.468,6656
2022-06-30T20:30:00Z,27.37,4352
2022-06-30T21:00:00Z,27.37,2304
2022-06-30T21:30:00Z,27.468,2816
2022-06-30T22:00:00Z,27.468,1792
2022-06-30T22:30:00Z,27.075,1920
2022-06-30T23:00:00Z,26.977,800
2022-06-30T23:30:00Z,26.879,768
2022-07-01T00:00:00Z,26.585,240
2022-07-01T00:30:00Z,26.39,176
2022-07-01T01:00:00Z,26.292,91
2022-07-01T01:30:00Z,26.097,10
2022-07-01T02:00:00Z,26.097,0
2022-07-01T02:30:00Z,26,0
2022-07-01T03:00:00Z,25.902,0
2022-07-01T03:30:00Z,25.902,0
2022-07-01T04:00:00Z,25.805,0
2022-07-01T04:30:00Z,25.708,0
2022-07-01T05:00:00Z,25.708,0
2022-07-01T05:30:00Z,25.61,0
2022-07-01T06:00:00Z,25.513,0
2022-07-01T06:30:00Z,25.513,0
2022-07-01T07:00:00Z,25.416,0
2022-07-01T07:30:00Z,25.416,0
2022-07-01T08:00:00Z,25.319,0
2022-07-01T08:30:00Z,25.319,0
2022-07-01T09:00:00Z,25.222,0
2022-07-01T09:30:00Z,25.222,0
2022-07-01T10:00:00Z,25.125,0
2022-07-01T10:30:00Z,25.028,1
2022-07-01T11:00:00Z,24.931,22
2022-07-01T11:30:00Z,24.835,45
2022-07-01T12:00:00Z,24.835,160
2022-07-01T12:30:00Z,24.931,106
2022-07-01T13:00:00Z,24.835,256
2022-07-01T13:30:00Z,24.835,152
2022-07-01T14:00:00Z,25.028,416
2022-07-01T14:30:00Z,25.222,896
2022-07-01T15:00:00Z,25.222,464
2022-07-01T15:30:00Z,25.513,704
2022-07-01T16:00:00Z,25.902,103
2022-07-01T16:30:00Z,26.683,4608
2022-07-01T17:00:00Z,26.488,432
2022-07-01T17:30:00Z,27.272,4352
2022-07-01T18:00:00Z,26.977,320
2022-07-01T18:30:00Z,26.879,336
2022-07-01T19:00:00Z,26.879,512
2022-07-01T19:30:00Z,27.075,512
2022-07-01T20:00:00Z,27.173,104
2022-07-01T20:30:00Z,26.977,352
2022-07-01T21:00:00Z,26.977,352
2022-07-01T21:30:00Z,26.879,320
2022-07-01T22:00:00Z,26.879,272
2022-07-01T22:30:00Z,26.977,123
2022-07-01T23:00:00Z,26.781,45
2022-07-01T23:30:00Z,26.781,168
2022-07-02T00:00:00Z,26.781,57
2022-07-02T00:30:00Z,26.585,32
2022-07-02T01:00:00Z,26.39,35
2022-07-02T01:30:00Z,26.292,3
2022-07-02T02:00:00Z,26.195,0
2022-07-02T02:30:00Z,26.097,0
2022-07-02T03:00:00Z,26,0
2022-07-02T03:30:00Z,25.805,0
2022-07-02T04:00:00Z,25.805,0
2022-07-02T04:30:00Z,25.708,0
2022-07-02T05:00:00Z,25.61,0
2022-07-02T05:30:00Z,25.513,0
2022-07-02T06:00:00Z,25.513,0
2022-07-02T06:30:00Z,25.416,0
2022-07-02T07:00:00Z,25.319,0
2022-07-02T07:30:00Z,25.222,0
2022-07-02T08:00:00Z,25.125,0
2022-07-02T08:30:00Z,25.028,0
2022-07-02T09:00:00Z,24.931,0
2022-07-02T09:30:00Z,24.835,0
2022-07-02T10:00:00Z,24.738,0
2022-07-02T10:30:00Z,24.641,1
2022-07-02T11:00:00Z,24.545,8
2022-07-02T11:30:00Z,24.545,31
2022-07-02T12:00:00Z,24.545,47
2022-07-02T12:30:00Z,24.545,63
2022-07-02T13:00:00Z,24.641,45
2022-07-02T13:30:00Z,24.738,58
2022-07-02T14:00:00Z,24.931,71
2022-07-02T14:30:00Z,25.222,208
2022-07-02T15:00:00Z,25.416,176
2022-07-02T15:30:00Z,25.805,768
2022-07-02T16:00:00Z,26,416
2022-07-02T16:30:00Z,26.195,512
2022-07-02T17:00:00Z,26.488,768
2022-07-02T17:30:00Z,26.879,672
2022-07-02T18:00:00Z,27.173,992
2022-07-02T18:30:00Z,27.173,1152
2022-07-02T19:00:00Z,27.272,512
2022-07-02T19:30:00Z,27.567,864
2022-07-02T20:00:00Z,27.567,1408
2022-07-02T20:30:00Z,27.567,256
2022-07-02T21:00:00Z,27.567,400
2022-07-02T21:30:00Z,27.37,91
2022-07-02T22:00:00Z,27.075,8
2022-07-02T22:30:00Z,26.683,65
2022-07-02T23:00:00Z,26.39,8
2022-07-02T23:30:00Z,26.195,28
2022-07-03T00:00:00Z,26,4
2022-07-03T00:30:00Z,25.902,56
2022-07-03T01:00:00Z,25.805,20
2022-07-03T01:30:00Z,25.708,29
2022-07-03T02:00:00Z,25.61,0
2022-07-03T02:30:00Z,25.513,0
2022-07-03T03:00:00Z,25.416,0
2022-07-03T03:30:00Z,25.319,0
2022-07-03T04:00:00Z,25.222,0
2022-07-03T04:30:00Z,25.125,0
2022-07-03T05:00:00Z,25.028,0
2022-07-03T05:30:00Z,24.931,0
2022-07-03T06:00:00Z,24.835,0
2022-07-03T06:30:00Z,24.738,0
2022-07-03T07:00:00Z,24.738,0
2022-07-03T07:30:00Z,24.641,0
2022-07-03T08:00:00Z,24.545,0
2022-07-03T08:30:00Z,24.545,0
2022-07-03T09:00:00Z,24.448,0
2022-07-03T09:30:00Z,24.351,0
2022-07-03T10:00:00Z,24.255,0
2022-07-03T10:30:00Z,24.255,11
2022-07-03T11:00:00Z,24.158,43
2022-07-03T11:30:00Z,24.158,67
2022-07-03T12:00:00Z,24.351,144
2022-07-03T12:30:00Z,24.255,704
2022-07-03T13:00:00Z,24.448,464
2022-07-03T13:30:00Z,24.835,2944
2022-07-03T14:00:00Z,25.222,1536
2022-07-03T14:30:00Z,25.416,1984
2022-07-03T15:00:00Z,26.097,4352
2022-07-03T15:30:00Z,26.683,4864
2022-07-03T16:00:00Z,26.585,5376
2022-07-03T16:30:00Z,27.567,5376
2022-07-03T17:00:00Z,27.764,960
2022-07-03T17:30:00Z,27.862,672
2022-07-03T18:00:00Z,28.357,416
2022-07-03T18:30:00Z,28.754,6400
2022-07-03T19:00:00Z,29.452,5888
2022-07-03T19:30:00Z,29.152,2176
2022-07-03T20:00:00Z,29.752,864
2022-07-03T20:30:00Z,29.853,896
2022-07-03T21:00:00Z,29.953,3328
2022-07-03T21:30:00Z,30.154,2688
2022-07-03T22:00:00Z,29.953,3200
2022-07-03T22:30:00Z,29.652,2048
2022-07-03T23:00:00Z,29.352,2304
2022-07-03T23:30:00Z,28.953,768
2022-07-04T00:00:00Z,28.754,512
2022-07-04T00:30:00Z,28.357,256
2022-07-04T01:00:00Z,28.06,58
2022-07-04T01:30:00Z,27.665,12
2022-07-04T02:00:00Z,27.567,0
2022-07-04T02:30:00Z,27.272,0
2022-07-04T03:00:00Z,27.075,0
2022-07-04T03:30:00Z,26.977,0
2022-07-04T04:00:00Z,26.781,0
2022-07-04T04:30:00Z,26.585,0
2022-07-04T05:00:00Z,26.488,0
2022-07-04T05:30:00Z,26.292,0
2022-07-04T06:00:00Z,26.195,0
2022-07-04T06:30:00Z,26.097,0
2022-07-04T07:00:00Z,26,0
2022-07-04T07:30:00Z,25.902,0
2022-07-04T08:00:00Z,25.805,0
2022-07-04T08:30:00Z,25.708,0
2022-07-04T09:00:00Z,25.61,0
2022-07-04T09:30:00Z,25.513,0
2022-07-04T10:00:00Z,25.416,0
2022-07-04T10:30:00Z,25.416,15
2022-07-04T11:00:00Z,25.319,63
2022-07-04T11:30:00Z,25.319,105
2022-07-04T12:00:00Z,25.416,184
2022-07-04T12:30:00Z,25.319,216
2022-07-04T13:00:00Z,25.416,288
2022-07-04T13:30:00Z,25.513,352
2022-07-04T14:00:00Z,25.513,320
2022-07-04T14:30:00Z,25.61,608
2022-07-04T15:00:00Z,25.61,576
2022-07-04T15:30:00Z,25.513,304
2022-07-04T16:00:00Z,25.513,272
2022-07-04T16:30:00Z,25.61,672
2022-07-04T17:00:00Z,25.513,336
2022-07-04T17:30:00Z,25.416,288
2022-07-04T18:00:00Z,25.416,320
2022-07-04T18:30:00Z,25.416,168
2022-07-04T19:00:00Z,25.319,35
2022-07-04T19:30:00Z,25.222,72
2022-07-04T20:00:00Z,25.416,704
2022-07-04T20:30:00Z,25.708,1728
2022-07-04T21:00:00Z,26.097,2048
2022-07-04T21:30:00Z,26.097,768
2022-07-04T22:00:00Z,25.902,768
2022-07-04T22:30:00Z,26,512
2022-07-04T23:00:00Z,25.902,272
2022-07-04T23:30:00Z,25.902,128
2022-07-05T00:00:00Z,26,272
2022-07-05T00:30:00Z,26,248
2022-07-05T01:00:00Z,25.805,36
2022-07-05T01:30:00Z,25.708,45
2022-07-05T02:00:00Z,25.708,0
2022-07-05T02:30:00Z,25.61,0
2022-07-05T03:00:00Z,25.513,0
2022-07-05T03:30:00Z,25.513,0
2022-07-05T04:00:00Z,25.416,0
2022-07-05T04:30:00Z,25.319,0
2022-07-05T05:00:00Z,25.319,0
2022-07-05T05:30:00Z,25.319,0
2022-07-05T06:00:00Z,25.222,0
2022-07-05T06:30:00Z,25.125,0
2022-07-05T07:00:00Z,25.125,0
2022-07-05T07:30:00Z,25.125,0
2022-07-05T08:00:00Z,25.028,0
2022-07-05T08:30:00Z,24.931,0
2022-07-05T09:00:00Z,24.931,0
2022-07-05T09:30:00Z,24.835,0
2022-07-05T10:00:00Z,24.835,0
2022-07-05T10:30:00Z,24.835,15
2022-07-05T11:00:00Z,24.835,58
2022-07-05T11:30:00Z,24.835,106
2022-07-05T12:00:00Z,25.028,136
2022-07-05T12:30:00Z,25.319,608
2022-07-05T13:00:00Z,25.708,1152
