datetime,Temp_C,DO_mgL,DO_perc
2022-06-26T13:00:00Z,23.78,6.56,80.1836367657926
2022-06-26T13:30:00Z,23.8,6.39,78.1350931480452
2022-06-26T14:00:00Z,23.68,6.6,80.52084247004989
2022-06-26T14:30:00Z,23.82,6.75,82.56811448302555
2022-06-26T15:00:00Z,23.78,7.11,86.90635021414411
2022-06-26T15:30:00Z,23.94,7.2,88.27139958101692
2022-06-26T16:00:00Z,24.1,7.65,94.07008934315148
2022-06-26T16:30:00Z,24.16,8.32,102.42386384895217
2022-06-26T17:00:00Z,24.36,8.88,109.72699189585808
2022-06-26T17:30:00Z,24.5,9.61,119.05757377061536
2022-06-26T18:00:00Z,24.8,10.15,126.45042357063356
2022-06-26T18:30:00Z,24.96,10.7,133.69798085391372
2022-06-26T19:00:00Z,25.1,11.15,139.6817133968753
2022-06-26T19:30:00Z,25.24,11.62,145.94601629331942
2022-06-26T20:00:00Z,25.34,11.95,150.36740827201302
2022-06-26T20:30:00Z,25.42,12.34,155.50341398010954
2022-06-26T21:00:00Z,25.48,12.72,160.4688121120992
2022-06-26T21:30:00Z,25.56,12.91,163.10508436459827
2022-06-26T22:00:00Z,25.6,13.16,166.3856046686732
2022-06-26T22:30:00Z,25.56,13.49,170.4328108503819
2022-06-26T23:00:00Z,25.46,13.45,169.61578576747615
2022-06-26T23:30:00Z,25.44,13.62,171.69652516476222
2022-06-27T00:00:00Z,25.34,13.49,169.74530021669085
2022-06-27T00:30:00Z,25.2,13.08,164.16239306056556
2022-06-27T01:00:00Z,25.04,12.78,159.92422651530893
2022-06-27T01:30:00Z,24.88,12.52,156.20766750143267
2022-06-27T02:00:00Z,24.76,11.93,148.515756819581
2022-06-27T02:30:00Z,24.7,10.8,134.29884238361382
2022-06-27T03:00:00Z,24.62,9.71,120.56530274940832
2022-06-27T03:30:00Z,24.52,8.88,110.05462511427584
2022-06-27T04:00:00Z,24.38,9.22,113.97075955667006
2022-06-27T04:30:00Z,24.26,9.92,122.34928016294089
2022-06-27T05:00:00Z,24.16,9.67,119.04312060328937
2022-06-27T05:30:00Z,24.06,9.73,119.55771068466424
2022-06-27T06:00:00Z,23.98,9.98,122.4458271199575
2022-06-27T06:30:00Z,23.86,9.53,116.66161662205784
2022-06-27T07:00:00Z,23.76,9.3,113.63220824301624
2022-06-27T07:30:00Z,23.68,8.75,106.751116911051
2022-06-27T08:00:00Z,23.56,8.18,99.57150484625568
2022-06-27T08:30:00Z,23.42,6.98,84.7400364939251
2022-06-27T09:00:00Z,23.3,7.37,89.27181794099003
2022-06-27T09:30:00Z,23.24,8.29,100.301541075124
2022-06-27T10:00:00Z,23.14,7.88,95.16019005828522
2022-06-27T10:30:00Z,23.04,7.6,91.60464002414746
2022-06-27T11:00:00Z,22.98,7.51,90.41658749711992
2022-06-27T11:30:00Z,22.94,7.84,94.31776992334156
2022-06-27T12:00:00Z,22.96,9.05,108.91593435561384
2022-06-27T12:30:00Z,22.96,9.44,113.60954920629771
2022-06-27T13:00:00Z,23.06,9.7,116.96091365206392
2022-06-27T13:30:00Z,23.04,9.85,118.72443476813848
2022-06-27T14:00:00Z,23.22,9.57,115.74448616239852
2022-06-27T14:30:00Z,23.4,9.14,110.92135109881916
2022-06-27T15:00:00Z,23.54,8.81,107.19974224509151
2022-06-27T15:30:00Z,23.78,8.63,105.4854855623156
2022-06-27T16:00:00Z,23.96,8.77,107.55982793884188
2022-06-27T16:30:00Z,24.08,8.97,110.2604859292303
2022-06-27T17:00:00Z,24.22,8.78,108.20806583700202
2022-06-27T17:30:00Z,24.46,9.16,113.39805125220018
2022-06-27T18:00:00Z,24.72,9.12,113.45002322640052
2022-06-27T18:30:00Z,24.92,9.75,121.73746397152895
2022-06-27T19:00:00Z,25.14,9.78,122.60951433643145
2022-06-27T19:30:00Z,25.34,10.25,128.97622885256348
2022-06-27T20:00:00Z,25.52,10.49,132.43353368808394
2022-06-27T20:30:00Z,25.66,10.92,138.21655886691698
2022-06-27T21:00:00Z,25.8,10.75,136.4139331732064
2022-06-27T21:30:00Z,25.94,11.31,143.88767139201445
2022-06-27T22:00:00Z,26,11.19,142.5169242932355
2022-06-27T22:30:00Z,26.04,11.24,143.25815995985013
2022-06-27T23:00:00Z,26.08,12.13,154.71427635810704
2022-06-27T23:30:00Z,26.06,13,165.75044272927948
2022-06-28T00:00:00Z,25.92,12.92,164.31036060721314
2022-06-28T00:30:00Z,25.8,12.52,158.87464589102737
2022-06-28T01:00:00Z,25.7,12.49,158.2042128073382
2022-06-28T01:30:00Z,25.58,12.06,152.42208149994983
2022-06-28T02:00:00Z,25.42,12.14,152.9830993288922
2022-06-28T02:30:00Z,25.26,11.77,147.88448277503562
2022-06-28T03:00:00Z,25.1,11.62,145.56964212302162
2022-06-28T03:30:00Z,24.96,11.33,141.5699180443778
2022-06-28T04:00:00Z,24.86,11.09,138.31481153931026
2022-06-28T04:30:00Z,24.76,10.98,136.68927157409888
2022-06-28T05:00:00Z,24.66,10.67,132.58375742287396
2022-06-28T05:30:00Z,24.54,10.56,130.92449219843087
2022-06-28T06:00:00Z,24.42,10.44,129.14776956225134
2022-06-28T06:30:00Z,24.32,9.95,122.8568631059127
2022-06-28T07:00:00Z,24.24,9.46,116.63223337340926
2022-06-28T07:30:00Z,24.16,8.8,108.33293291716096
2022-06-28T08:00:00Z,24.06,8.97,110.21918446469049
2022-06-28T08:30:00Z,23.98,8.5,104.28752810818024
2022-06-28T09:00:00Z,23.9,8.43,103.27351799625522
2022-06-28T09:30:00Z,23.8,8.15,99.65586997755372
2022-06-28T10:00:00Z,23.7,7.79,95.07480298009152
2022-06-28T10:30:00Z,23.64,7.59,92.52919943421402
2022-06-28T11:00:00Z,23.56,7.31,88.98138147018692
2022-06-28T11:30:00Z,23.46,7.1,86.26208813692467
2022-06-28T12:00:00Z,23.42,6.61,80.2480861353646
2022-06-28T12:30:00Z,23.38,6.65,80.67264265922263
2022-06-28T13:00:00Z,23.38,6.77,82.12838959442665
2022-06-28T13:30:00Z,23.48,6.83,83.01306461082189
2022-06-28T14:00:00Z,23.56,7.16,87.15549812948541
2022-06-28T14:30:00Z,23.7,7.82,95.44094471172215
2022-06-28T15:00:00Z,23.86,8.23,100.74765003143088
2022-06-28T15:30:00Z,24.08,8.82,108.41666509429332
2022-06-28T16:00:00Z,24.3,9.25,114.17103079357422
2022-06-28T16:30:00Z,24.46,9.75,120.70207420403403
2022-06-28T17:00:00Z,24.58,10.46,129.7812107048769
2022-06-28T17:30:00Z,24.72,9.99,124.27255833681374
2022-06-28T18:00:00Z,24.8,11.55,143.89186130451407
2022-06-28T18:30:00Z,24.92,11.64,145.33580314139456
2022-06-28T19:00:00Z,25.04,12.27,153.5422738139938
2022-06-28T19:30:00Z,25.08,12.7,159.04060706978052
2022-06-28T20:00:00Z,25.2,13.16,165.16644439426932
2022-06-28T20:30:00Z,25.16,13.61,170.6882757825891
2022-06-28T21:00:00Z,25.18,14.22,178.40432017048232
2022-06-28T21:30:00Z,25.18,14.91,187.061069883396
2022-06-28T22:00:00Z,25.2,15.39,193.1543753212618
2022-06-28T22:30:00Z,25.26,15.84,199.022107659861
2022-06-28T23:00:00Z,25.26,16.07,201.9119488695686
2022-06-28T23:30:00Z,25.18,16.3,204.50002944999028
2022-06-29T00:00:00Z,25.02,16.17,202.27066792596008
2022-06-29T00:30:00Z,24.9,15.8,197.20409824091988
2022-06-29T01:00:00Z,24.76,15.73,195.8216978015096
2022-06-29T01:30:00Z,24.64,15.52,192.7774569424327
2022-06-29T02:00:00Z,24.52,15.15,187.7621137929368
2022-06-29T02:30:00Z,24.42,14.81,183.2067497334236
2022-06-29T03:00:00Z,24.34,14.54,179.5985616353808
2022-06-29T03:30:00Z,24.26,13.77,169.83362780682418
2022-06-29T04:00:00Z,24.2,13.81,170.13607657499904
2022-06-29T04:30:00Z,24.14,13.15,161.82330212604364
2022-06-29T05:00:00Z,24.08,12.91,158.69151319357448
2022-06-29T05:30:00Z,23.96,12.46,152.81590149577764
2022-06-29T06:00:00Z,23.88,12.25,150.01488570469536
2022-06-29T06:30:00Z,23.8,11.82,144.5315807527221
2022-06-29T07:00:00Z,23.74,11.37,138.87225984449842
2022-06-29T07:30:00Z,23.66,11.2,136.58995063585965
2022-06-29T08:00:00Z,23.58,10.95,133.33979190934733
2022-06-29T08:30:00Z,23.5,10.56,128.39666372286956
2022-06-29T09:00:00Z,23.44,10.25,124.4862287585212
2022-06-29T09:30:00Z,23.36,9.86,119.56861220914818
2022-06-29T10:00:00Z,23.28,9.49,114.90754508493043
2022-06-29T10:30:00Z,23.2,9.12,110.26012025086334
2022-06-29T11:00:00Z,23.14,8.72,105.30416970916843
2022-06-29T11:30:00Z,23.1,8.71,105.10353004454304
2022-06-29T12:00:00Z,23.08,8.61,103.85735513149814
2022-06-29T12:30:00Z,23.1,8.42,101.6041013748625
2022-06-29T13:00:00Z,23.16,8.32,100.51185881585133
2022-06-29T13:30:00Z,23.28,8.35,101.10410974279972
2022-06-29T14:00:00Z,23.36,8.42,102.1062591076093
2022-06-29T14:30:00Z,23.5,8.5,103.349587276931
2022-06-29T15:00:00Z,23.88,10.58,129.5638767963818
2022-06-29T15:30:00Z,24.38,11.22,138.69326705269393
2022-06-29T16:00:00Z,24.64,12.18,151.29055577054322
2022-06-29T16:30:00Z,25,12.27,153.4288006654645
2022-06-29T17:00:00Z,25.4,11.85,149.27375062128053
2022-06-29T17:30:00Z,25.74,11.91,150.96815985771
2022-06-29T18:00:00Z,26.14,12.27,156.6710054885948
2022-06-29T18:30:00Z,26.56,11.63,149.63544570425682
2022-06-29T19:00:00Z,27.04,11.82,153.40284927023367
2022-06-29T19:30:00Z,27.3,11.88,154.9030172819901
2022-06-29T20:00:00Z,27.82,11.97,157.53327159620648
2022-06-29T20:30:00Z,28.14,12.12,160.41703211710816
2022-06-29T21:00:00Z,28.24,12.4,164.41419217078072
2022-06-29T21:30:00Z,28.3,12.19,161.80156600763436
2022-06-29T22:00:00Z,28.28,12.55,166.52098836478086
2022-06-29T22:30:00Z,28.32,12.72,168.8961885978061
2022-06-29T23:00:00Z,28.28,13.15,174.48215115512895
2022-06-29T23:30:00Z,28.3,13.22,175.47306830360347
2022-06-30T00:00:00Z,28.22,13.3,176.28500946231296
2022-06-30T00:30:00Z,28.12,13.41,177.42816784872852
2022-06-30T01:00:00Z,27.92,13.41,176.7989872560721
2022-06-30T01:30:00Z,27.78,13.32,175.17533318937623
2022-06-30T02:00:00Z,27.62,13.02,170.74204669848993
2022-06-30T02:30:00Z,27.44,12.87,168.23288426275005
2022-06-30T03:00:00Z,27.3,12.42,161.94406352208054
2022-06-30T03:30:00Z,27.18,12.05,156.78177210553
2022-06-30T04:00:00Z,27.04,12.03,156.12828060244595
2022-06-30T04:30:00Z,26.92,11.71,151.6473298751599
2022-06-30T05:00:00Z,26.78,11.54,149.06901982019698
2022-06-30T05:30:00Z,26.64,11.21,144.44047049736903
2022-06-30T06:00:00Z,26.52,10.92,140.398639028884
2022-06-30T06:30:00Z,26.4,10.51,134.83369953017578
2022-06-30T07:00:00Z,26.28,10.04,128.52375670883194
2022-06-30T07:30:00Z,26.18,9.55,122.02913868173624
2022-06-30T08:00:00Z,26.08,9,114.79212590461364
2022-06-30T08:30:00Z,26,8.61,109.65779429533131
2022-06-30T09:00:00Z,25.92,8.17,103.90213979573772
2022-06-30T09:30:00Z,25.84,7.76,98.54385546445184
2022-06-30T10:00:00Z,25.74,7.24,91.77241623592111
2022-06-30T10:30:00Z,25.66,6.84,86.57520720235459
2022-06-30T11:00:00Z,25.58,6.5,82.1512047885302
