datetime,Temp_C,Light_lum/ft2
2022-06-26T17:00:00Z,26.683,3328
2022-06-26T17:30:00Z,26.39,1152
2022-06-26T18:00:00Z,26.39,608
2022-06-26T18:30:00Z,26.488,896
2022-06-26T19:00:00Z,26.39,1152
2022-06-26T19:30:00Z,26.292,320
2022-06-26T20:00:00Z,26.488,672
2022-06-26T20:30:00Z,26.488,704
2022-06-26T21:00:00Z,26.488,1472
2022-06-26T21:30:00Z,26.488,864
2022-06-26T22:00:00Z,26.488,1088
2022-06-26T22:30:00Z,26.39,1344
2022-06-26T23:00:00Z,26.195,672
2022-06-26T23:30:00Z,26.195,800
2022-06-27T00:00:00Z,26.097,416
2022-06-27T00:30:00Z,26,256
2022-06-27T01:00:00Z,25.805,136
2022-06-27T01:30:00Z,25.805,36
2022-06-27T02:00:00Z,25.708,1
2022-06-27T02:30:00Z,25.708,0
2022-06-27T03:00:00Z,25.61,0
2022-06-27T03:30:00Z,25.61,0
2022-06-27T04:00:00Z,25.61,0
2022-06-27T04:30:00Z,25.513,0
2022-06-27T05:00:00Z,25.513,0
2022-06-27T05:30:00Z,25.416,0
2022-06-27T06:00:00Z,25.416,0
2022-06-27T06:30:00Z,25.319,0
2022-06-27T07:00:00Z,25.319,0
2022-06-27T07:30:00Z,25.222,0
2022-06-27T08:00:00Z,25.222,0
2022-06-27T08:30:00Z,25.125,0
2022-06-27T09:00:00Z,25.125,0
2022-06-27T09:30:00Z,25.028,0
2022-06-27T10:00:00Z,25.028,1
2022-06-27T10:30:00Z,25.028,35
2022-06-27T11:00:00Z,25.028,168
2022-06-27T11:30:00Z,25.125,512
2022-06-27T12:00:00Z,25.125,608
2022-06-27T12:30:00Z,25.319,960
2022-06-27T13:00:00Z,25.513,1344
2022-06-27T13:30:00Z,25.708,2048
2022-06-27T14:00:00Z,25.902,2688
2022-06-27T14:30:00Z,26.195,3584
2022-06-27T15:00:00Z,26.39,3840
2022-06-27T15:30:00Z,26.585,5376
2022-06-27T16:00:00Z,26.683,5376
2022-06-27T16:30:00Z,26.488,1728
2022-06-27T17:00:00Z,26.097,1152
2022-06-27T17:30:00Z,25.902,1536
2022-06-27T18:00:00Z,25.902,768
2022-06-27T18:30:00Z,25.805,512
2022-06-27T19:00:00Z,25.902,608
2022-06-27T19:30:00Z,25.902,448
2022-06-27T20:00:00Z,26.097,512
2022-06-27T20:30:00Z,26.195,480
2022-06-27T21:00:00Z,26.195,512
2022-06-27T21:30:00Z,26.195,512
2022-06-27T22:00:00Z,26.097,576
2022-06-27T22:30:00Z,26.097,576
2022-06-27T23:00:00Z,26,704
2022-06-27T23:30:00Z,26,384
2022-06-28T00:00:00Z,25.902,384
2022-06-28T00:30:00Z,25.805,240
2022-06-28T01:00:00Z,25.61,128
2022-06-28T01:30:00Z,25.61,32
2022-06-28T02:00:00Z,25.513,0
2022-06-28T02:30:00Z,25.513,0
2022-06-28T03:00:00Z,25.416,0
2022-06-28T03:30:00Z,25.416,0
2022-06-28T04:00:00Z,25.319,0
2022-06-28T04:30:00Z,25.222,0
2022-06-28T05:00:00Z,25.222,0
2022-06-28T05:30:00Z,25.222,0
2022-06-28T06:00:00Z,25.125,0
2022-06-28T06:30:00Z,25.028,0
2022-06-28T07:00:00Z,25.028,0
2022-06-28T07:30:00Z,24.931,0
2022-06-28T08:00:00Z,24.931,0
2022-06-28T08:30:00Z,24.835,0
2022-06-28T09:00:00Z,24.835,0
2022-06-28T09:30:00Z,24.835,0
2022-06-28T10:00:00Z,24.738,0
2022-06-28T10:30:00Z,24.738,32
2022-06-28T11:00:00Z,24.738,122
2022-06-28T11:30:00Z,24.738,368
2022-06-28T12:00:00Z,24.931,768
2022-06-28T12:30:00Z,25.125,1600
