datetime,wtr_0.0,wtr_0.5,wtr_1.0,wtr_1.5,wtr_2.0,wtr_2.5,wtr_3.0
2022-08-27T21:00:00Z,25.4645,25.4645,25.513,25.513,25.416,25.222,24.738
2022-08-27T21:30:00Z,25.4645,25.4645,25.513,25.4645,25.3675,25.319,24.448
2022-08-27T22:00:00Z,25.3675,25.3675,25.3675,25.3675,25.319,25.2705,24.69
2022-08-27T22:30:00Z,25.2705,25.2705,25.319,25.319,25.2705,25.222,24.545
2022-08-27T23:00:00Z,25.222,25.222,25.222,25.319,25.222,25.1735,24.545
2022-08-27T23:30:00Z,25.1735,25.1735,25.222,25.2705,25.222,25.1735,24.351
2022-08-28T00:00:00Z,25.125,25.125,25.222,25.222,25.222,25.125,24.303
2022-08-28T00:30:00Z,25.125,25.125,25.222,25.222,25.1735,25.028,23.9655
2022-08-28T01:00:00Z,25.125,25.125,25.125,25.222,25.125,25.028,23.869
2022-08-28T01:30:00Z,25.0765,25.0765,25.125,25.1735,25.125,25.028,23.869
2022-08-28T02:00:00Z,25.028,25.028,25.125,25.125,25.125,24.9795,23.869
2022-08-28T02:30:00Z,24.931,24.931,25.125,25.125,25.0765,24.883,23.869
2022-08-28T03:00:00Z,24.931,24.931,25.028,25.125,25.028,24.7865,23.869
2022-08-28T03:30:00Z,24.931,24.931,25.028,24.931,25.028,24.835,23.869
2022-08-28T04:00:00Z,24.883,24.883,24.9795,24.931,24.931,24.6895,23.966
2022-08-28T04:30:00Z,24.883,24.883,24.931,24.931,24.931,24.738,23.966
2022-08-28T05:00:00Z,24.835,24.835,24.931,24.931,24.931,24.641,23.869
2022-08-28T05:30:00Z,24.835,24.835,24.931,24.931,24.835,24.593,23.869
2022-08-28T06:00:00Z,24.835,24.835,24.835,24.883,24.835,24.641,23.869
2022-08-28T06:30:00Z,24.7865,24.7865,24.835,24.835,24.835,24.6895,23.869
2022-08-28T07:00:00Z,24.738,24.738,24.835,24.835,24.7865,24.738,23.869
2022-08-28T07:30:00Z,24.6895,24.6895,24.738,24.835,24.738,24.738,23.821
2022-08-28T08:00:00Z,24.641,24.641,24.738,24.738,24.738,24.641,23.773
2022-08-28T08:30:00Z,24.641,24.641,24.738,24.738,24.738,24.641,23.821
2022-08-28T09:00:00Z,24.593,24.593,24.6895,24.738,24.641,24.641,23.773
2022-08-28T09:30:00Z,24.593,24.593,24.641,24.6895,24.641,24.593,23.821
2022-08-28T10:00:00Z,24.545,24.545,24.641,24.641,24.641,24.545,23.773
2022-08-28T10:30:00Z,24.545,24.545,24.593,24.641,24.545,24.545,23.869
2022-08-28T11:00:00Z,24.545,24.545,24.641,24.641,24.545,24.545,23.869
2022-08-28T11:30:00Z,24.545,24.545,24.545,24.593,24.545,24.4965,23.869
2022-08-28T12:00:00Z,24.545,24.545,24.545,24.545,24.545,24.4965,23.869
2022-08-28T12:30:00Z,24.545,24.545,24.593,24.545,24.545,24.4965,23.9175
2022-08-28T13:00:00Z,24.786,24.786,24.6895,24.641,24.545,24.4965,23.869
2022-08-28T13:30:00Z,24.593,24.593,24.641,24.593,24.545,24.4965,23.9175
2022-08-28T14:00:00Z,24.4965,24.4965,24.545,24.545,24.545,24.448,23.869
2022-08-28T14:30:00Z,24.593,24.593,24.593,24.593,24.545,24.448,23.9175
2022-08-28T15:00:00Z,24.7865,24.7865,24.6895,24.641,24.545,24.448,23.869
2022-08-28T15:30:00Z,24.883,24.883,24.7865,24.6895,24.593,24.545,23.869
2022-08-28T16:00:00Z,25.0765,25.0765,24.883,24.738,24.641,24.545,23.966
2022-08-28T16:30:00Z,25.1735,25.1735,24.9795,24.835,24.641,24.545,23.9175
2022-08-28T17:00:00Z,25.319,25.319,25.125,24.883,24.6895,24.4965,23.773
2022-08-28T17:30:00Z,25.222,25.222,25.125,24.931,24.6895,24.4965,23.869
2022-08-28T18:00:00Z,25.416,25.416,25.1735,25.028,24.883,24.448,23.9175
2022-08-28T18:30:00Z,25.3675,25.3675,25.2705,25.1735,24.931,24.351,23.966
2022-08-28T19:00:00Z,25.1735,25.1735,25.222,25.1735,24.931,24.255,23.966
2022-08-28T19:30:00Z,25.028,25.028,25.125,25.125,24.7865,24.255,23.966
2022-08-28T20:00:00Z,24.931,24.931,25.0765,25.125,24.7865,24.351,23.966
2022-08-28T20:30:00Z,24.931,24.931,25.0765,25.125,24.835,24.351,23.966
2022-08-28T21:00:00Z,25.0765,25.0765,25.125,25.125,24.7865,24.448,23.966
2022-08-28T21:30:00Z,25.1735,25.1735,25.1735,25.1735,24.7865,24.448,23.966
2022-08-28T22:00:00Z,25.222,25.222,25.222,25.1735,24.738,24.4965,23.966
2022-08-28T22:30:00Z,25.3675,25.3675,25.2705,25.1735,24.6895,24.448,23.966
2022-08-28T23:00:00Z,25.4645,25.4645,25.222,25.222,24.738,24.448,23.966
2022-08-28T23:30:00Z,25.222,25.222,25.125,25.125,24.7865,24.448,23.966
2022-08-29T00:00:00Z,25.125,25.125,25.125,25.125,24.6895,24.448,23.869
2022-08-29T00:30:00Z,24.9795,24.9795,25.0765,25.125,24.883,24.448,23.869
2022-08-29T01:00:00Z,24.931,24.931,25.028,25.028,24.883,24.3995,23.966
2022-08-29T01:30:00Z,24.931,24.931,25.028,24.931,24.883,24.351,23.966
2022-08-29T02:00:00Z,24.931,24.931,24.9795,24.931,24.641,24.351,23.966
2022-08-29T02:30:00Z,24.931,24.931,24.931,24.931,24.641,24.448,23.9175
2022-08-29T03:00:00Z,24.835,24.835,24.931,24.931,24.738,24.351,23.869
2022-08-29T03:30:00Z,24.835,24.835,24.931,24.931,24.7865,24.351,23.773
2022-08-29T04:00:00Z,24.835,24.835,24.883,24.931,24.835,24.3995,23.773
2022-08-29T04:30:00Z,24.7865,24.7865,24.835,24.835,24.835,24.351,23.725
2022-08-29T05:00:00Z,24.738,24.738,24.835,24.835,24.835,24.351,23.725
2022-08-29T05:30:00Z,24.738,24.738,24.835,24.835,24.7865,24.303,23.821
2022-08-29T06:00:00Z,24.6895,24.6895,24.738,24.738,24.738,24.255,23.821
2022-08-29T06:30:00Z,24.641,24.641,24.738,24.738,24.641,24.351,23.9175
2022-08-29T07:00:00Z,24.641,24.641,24.641,24.6895,24.641,24.448,23.966
2022-08-29T07:30:00Z,24.545,24.545,24.641,24.641,24.593,24.545,23.869
2022-08-29T08:00:00Z,24.545,24.545,24.641,24.641,24.545,24.4965,23.821
2022-08-29T08:30:00Z,24.4965,24.4965,24.545,24.593,24.545,24.448,23.869
2022-08-29T09:00:00Z,24.448,24.448,24.545,24.545,24.545,24.448,23.966
2022-08-29T09:30:00Z,24.448,24.448,24.545,24.545,24.545,24.448,24.014
2022-08-29T10:00:00Z,24.448,24.448,24.545,24.545,24.545,24.3995,23.966
2022-08-29T10:30:00Z,24.448,24.448,24.545,24.545,24.4965,24.448,23.966
2022-08-29T11:00:00Z,24.448,24.448,24.545,24.545,24.4965,24.3995,23.869
2022-08-29T11:30:00Z,24.448,24.448,24.448,24.545,24.448,24.448,23.773
2022-08-29T12:00:00Z,24.448,24.448,24.4965,24.545,24.448,24.448,23.869
2022-08-29T12:30:00Z,24.448,24.448,24.545,24.545,24.448,24.448,23.9175
2022-08-29T13:00:00Z,24.448,24.448,24.545,24.545,24.448,24.448,23.966
2022-08-29T13:30:00Z,24.786,24.786,24.593,24.593,24.545,24.448,23.966
2022-08-29T14:00:00Z,24.545,24.545,24.641,24.593,24.545,24.448,24.014
2022-08-29T14:30:00Z,24.641,24.641,24.641,24.641,24.545,24.448,24.158
2022-08-29T15:00:00Z,24.883,24.883,24.738,24.6895,24.593,24.545,24.255
2022-08-29T15:30:00Z,25.028,25.028,24.835,24.738,24.641,24.545,24.255
2022-08-29T16:00:00Z,24.7865,24.7865,24.7865,24.7865,24.6895,24.545,24.351
2022-08-29T16:30:00Z,24.641,24.641,24.738,24.738,24.641,24.545,24.351
2022-08-29T17:00:00Z,24.738,24.738,24.738,24.738,24.641,24.545,24.351
2022-08-29T17:30:00Z,24.835,24.835,24.835,24.738,24.641,24.545,24.062
2022-08-29T18:00:00Z,25.028,25.028,24.931,24.883,24.6895,24.545,23.9175
2022-08-29T18:30:00Z,25.125,25.125,24.9795,24.931,24.6895,24.545,24.014
2022-08-29T19:00:00Z,25.1735,25.1735,25.028,24.931,24.7865,24.545,24.303
2022-08-29T19:30:00Z,24.9795,24.9795,24.9795,24.931,24.835,24.738,24.351
2022-08-29T20:00:00Z,24.9795,24.9795,24.9795,24.931,24.835,24.7865,24.593
2022-08-29T20:30:00Z,25.0765,25.0765,25.125,25.028,24.931,24.835,24.6895
2022-08-29T21:00:00Z,25.125,25.125,25.125,25.125,24.931,24.883,24.7865
2022-08-29T21:30:00Z,25.125,25.125,25.125,25.125,24.931,24.931,24.835
2022-08-29T22:00:00Z,25.125,25.125,25.125,25.125,24.931,24.931,24.835
2022-08-29T22:30:00Z,25.125,25.125,25.125,24.931,24.931,24.931,24.835
2022-08-29T23:00:00Z,24.9795,24.9795,25.028,24.931,24.931,24.931,24.835
2022-08-29T23:30:00Z,24.931,24.931,25.028,24.931,24.931,24.931,24.835
2022-08-30T00:00:00Z,24.931,24.931,24.931,24.931,24.931,24.931,24.835
2022-08-30T00:30:00Z,24.835,24.835,24.931,24.931,24.883,24.835,24.835
2022-08-30T01:00:00Z,24.835,24.835,24.835,24.883,24.835,24.835,24.738
2022-08-30T01:30:00Z,24.738,24.738,24.835,24.835,24.835,24.7865,24.738
2022-08-30T02:00:00Z,24.738,24.738,24.7865,24.7865,24.7865,24.738,24.641
2022-08-30T02:30:00Z,24.641,24.641,24.738,24.738,24.738,24.738,24.545
2022-08-30T03:00:00Z,24.641,24.641,24.738,24.738,24.6895,24.641,24.545
2022-08-30T03:30:00Z,24.641,24.641,24.6895,24.738,24.641,24.641,24.351
2022-08-30T04:00:00Z,24.545,24.545,24.641,24.641,24.641,24.593,24.158
2022-08-30T04:30:00Z,24.545,24.545,24.593,24.641,24.593,24.545,24.158
2022-08-30T05:00:00Z,24.448,24.448,24.545,24.545,24.545,24.545,24.2065
2022-08-30T05:30:00Z,24.448,24.448,24.545,24.545,24.4965,24.448,24.255
2022-08-30T06:00:00Z,24.351,24.351,24.448,24.4965,24.448,24.448,24.158
2022-08-30T06:30:00Z,24.351,24.351,24.448,24.448,24.448,24.351,24.255
2022-08-30T07:00:00Z,24.303,24.303,24.3995,24.3995,24.351,24.351,24.255
2022-08-30T07:30:00Z,24.255,24.255,24.351,24.351,24.351,24.255,24.158
2022-08-30T08:00:00Z,24.2065,24.2065,24.303,24.351,24.255,24.255,24.158
2022-08-30T08:30:00Z,24.158,24.158,24.255,24.255,24.255,24.2065,24.158
2022-08-30T09:00:00Z,24.11,24.11,24.2065,24.2065,24.158,24.158,24.062
2022-08-30T09:30:00Z,24.062,24.062,24.158,24.158,24.158,24.11,24.062
2022-08-30T10:00:00Z,24.014,24.014,24.158,24.158,24.11,24.062,24.014
2022-08-30T10:30:00Z,23.966,23.966,24.062,24.062,24.062,24.014,23.966
2022-08-30T11:00:00Z,23.966,23.966,23.966,24.062,23.966,23.966,23.966
2022-08-30T11:30:00Z,23.9175,23.9175,23.966,24.014,23.966,23.966,23.9175
2022-08-30T12:00:00Z,24.014,24.014,23.966,23.966,23.966,23.869,23.869
2022-08-30T12:30:00Z,24.158,24.158,23.966,23.966,23.9175,23.869,23.773
2022-08-30T13:00:00Z,24.3995,24.3995,23.966,23.966,23.869,23.869,23.773
2022-08-30T13:30:00Z,24.4965,24.4965,23.966,23.966,23.869,23.869,23.773
2022-08-30T14:00:00Z,24.4965,24.4965,24.062,24.014,23.9175,23.869,23.773
2022-08-30T14:30:00Z,24.448,24.448,24.062,24.11,23.966,23.869,23.773
2022-08-30T15:00:00Z,24.545,24.545,24.158,24.158,24.014,23.869,23.773
2022-08-30T15:30:00Z,24.448,24.448,24.255,24.255,24.062,23.9175,23.821
2022-08-30T16:00:00Z,24.3995,24.3995,24.303,24.351,24.11,24.062,23.869
2022-08-30T16:30:00Z,24.351,24.351,24.351,24.448,24.255,24.062,23.9175
2022-08-30T17:00:00Z,24.448,24.448,24.448,24.4965,24.255,24.158,23.966
2022-08-30T17:30:00Z,24.448,24.448,24.4965,24.545,24.351,24.255,24.014
2022-08-30T18:00:00Z,24.4965,24.4965,24.448,24.593,24.351,24.255,24.062
2022-08-30T18:30:00Z,24.593,24.593,24.593,24.6895,24.448,24.351,24.158
2022-08-30T19:00:00Z,24.641,24.641,24.641,24.6895,24.448,24.351,24.1585
2022-08-30T19:30:00Z,24.6895,24.6895,24.6895,24.738,24.545,24.448,24.255
2022-08-30T20:00:00Z,24.6895,24.6895,24.738,24.738,24.545,24.4965,24.351
2022-08-30T20:30:00Z,24.738,24.738,24.738,24.738,24.545,24.4965,24.351
2022-08-30T21:00:00Z,24.6895,24.6895,24.738,24.738,24.545,24.545,24.3995
2022-08-30T21:30:00Z,24.738,24.738,24.738,24.738,24.545,24.545,24.448
2022-08-30T22:00:00Z,24.738,24.738,24.6895,24.641,24.545,24.545,24.448
2022-08-30T22:30:00Z,24.593,24.593,24.641,24.593,24.545,24.545,24.448
2022-08-30T23:00:00Z,24.545,24.545,24.593,24.545,24.545,24.448,24.448
2022-08-30T23:30:00Z,24.448,24.448,24.545,24.545,24.448,24.448,24.448
2022-08-31T00:00:00Z,24.3995,24.3995,24.448,24.4965,24.448,24.448,24.351
2022-08-31T00:30:00Z,24.351,24.351,24.448,24.448,24.3995,24.351,24.303
2022-08-31T01:00:00Z,24.303,24.303,24.351,24.351,24.351,24.351,24.255
2022-08-31T01:30:00Z,24.255,24.255,24.351,24.351,24.303,24.255,24.11
2022-08-31T02:00:00Z,24.2065,24.2065,24.255,24.351,24.255,24.255,24.11
2022-08-31T02:30:00Z,24.158,24.158,24.255,24.255,24.255,24.2065,24.11
2022-08-31T03:00:00Z,24.158,24.158,24.255,24.255,24.2065,24.158,24.014
2022-08-31T03:30:00Z,24.11,24.11,24.158,24.158,24.158,24.158,23.966
2022-08-31T04:00:00Z,24.062,24.062,24.158,24.158,24.11,24.062,23.966
2022-08-31T04:30:00Z,24.014,24.014,24.11,24.11,24.062,24.062,23.966
2022-08-31T05:00:00Z,23.966,23.966,24.062,24.062,24.062,24.014,23.966
2022-08-31T05:30:00Z,23.966,23.966,24.062,24.062,23.966,23.966,23.9175
2022-08-31T06:00:00Z,23.9175,23.9175,23.966,23.966,23.966,23.966,23.869
2022-08-31T06:30:00Z,23.869,23.869,23.966,23.966,23.9175,23.869,23.869
2022-08-31T07:00:00Z,23.821,23.821,23.869,23.9175,23.869,23.869,23.773
2022-08-31T07:30:00Z,23.773,23.773,23.869,23.869,23.869,23.773,23.773
2022-08-31T08:00:00Z,23.725,23.725,23.821,23.821,23.773,23.773,23.725
2022-08-31T08:30:00Z,23.677,23.677,23.773,23.773,23.773,23.725,23.677
2022-08-31T09:00:00Z,23.677,23.677,23.725,23.773,23.677,23.677,23.677
2022-08-31T09:30:00Z,23.581,23.581,23.677,23.677,23.677,23.677,23.581
2022-08-31T10:00:00Z,23.581,23.581,23.629,23.677,23.629,23.581,23.581
2022-08-31T10:30:00Z,23.484,23.484,23.581,23.581,23.581,23.581,23.5325
2022-08-31T11:00:00Z,23.484,23.484,23.581,23.581,23.581,23.5325,23.484
2022-08-31T11:30:00Z,23.484,23.484,23.581,23.581,23.484,23.484,23.484
2022-08-31T12:00:00Z,23.581,23.581,23.5325,23.5325,23.484,23.484,23.388
2022-08-31T12:30:00Z,23.677,23.677,23.5325,23.484,23.484,23.484,23.388
2022-08-31T13:00:00Z,23.966,23.966,23.581,23.581,23.484,23.484,23.388
2022-08-31T13:30:00Z,24.0135,24.0135,23.629,23.581,23.484,23.484,23.388
2022-08-31T14:00:00Z,24.062,24.062,23.677,23.629,23.5325,23.484,23.388
2022-08-31T14:30:00Z,24.158,24.158,23.725,23.725,23.581,23.484,23.388
2022-08-31T15:00:00Z,24.158,24.158,23.869,23.821,23.629,23.484,23.388
2022-08-31T15:30:00Z,24.255,24.255,23.966,23.9175,23.725,23.5325,23.388
2022-08-31T16:00:00Z,24.255,24.255,24.062,24.062,23.773,23.581,23.436
2022-08-31T16:30:00Z,24.303,24.303,24.158,24.062,23.773,23.581,23.484
2022-08-31T17:00:00Z,24.351,24.351,24.158,24.11,23.773,23.677,23.484
2022-08-31T17:30:00Z,24.351,24.351,24.255,24.2065,23.9175,23.677,23.484
2022-08-31T18:00:00Z,24.3995,24.3995,24.351,24.351,24.11,23.725,23.436
2022-08-31T18:30:00Z,24.4965,24.4965,24.448,24.4965,24.2065,23.869,23.388
2022-08-31T19:00:00Z,24.545,24.545,24.545,24.545,24.255,23.773,23.484
2022-08-31T19:30:00Z,24.641,24.641,24.641,24.641,24.351,23.773,23.484
2022-08-31T20:00:00Z,24.6895,24.6895,24.641,24.641,24.351,23.725,23.484
2022-08-31T20:30:00Z,24.738,24.738,24.6895,24.6895,24.448,23.966,23.581
2022-08-31T21:00:00Z,24.738,24.738,24.738,24.738,24.545,23.869,23.629
2022-08-31T21:30:00Z,24.835,24.835,24.6895,24.6895,24.4965,23.869,23.581
2022-08-31T22:00:00Z,24.738,24.738,24.641,24.641,24.3995,23.821,23.484
2022-08-31T22:30:00Z,24.6895,24.6895,24.641,24.593,24.448,24.014,23.5325
2022-08-31T23:00:00Z,24.545,24.545,24.545,24.545,24.448,23.966,23.725
2022-08-31T23:30:00Z,24.448,24.448,24.4965,24.4965,24.448,23.966,23.677
2022-09-01T00:00:00Z,24.351,24.351,24.448,24.3995,24.303,23.966,23.725
2022-09-01T00:30:00Z,24.255,24.255,24.351,24.351,24.303,24.014,23.388
2022-09-01T01:00:00Z,24.255,24.255,24.303,24.351,24.158,23.966,23.436
2022-09-01T01:30:00Z,24.255,24.255,24.351,24.303,24.158,23.869,23.436
2022-09-01T02:00:00Z,24.2065,24.2065,24.255,24.351,24.2065,23.821,23.34
2022-09-01T02:30:00Z,24.351,24.351,24.351,24.303,24.255,23.581,23.34
2022-09-01T03:00:00Z,24.255,24.255,24.351,24.351,24.2065,23.484,23.388
2022-09-01T03:30:00Z,24.2065,24.2065,24.255,24.303,24.255,23.581,23.388
2022-09-01T04:00:00Z,24.158,24.158,24.255,24.255,24.11,23.581,23.484
2022-09-01T04:30:00Z,24.062,24.062,24.158,24.158,24.11,23.581,23.388
2022-09-01T05:00:00Z,24.062,24.062,24.11,24.158,24.062,23.581,23.292
2022-09-01T05:30:00Z,23.966,23.966,24.062,24.11,24.062,23.629,23.292
2022-09-01T06:00:00Z,23.966,23.966,24.014,24.062,23.966,23.677,23.196
2022-09-01T06:30:00Z,23.9175,23.9175,23.966,23.966,23.966,23.629,23.196
2022-09-01T07:00:00Z,23.869,23.869,23.9175,23.966,23.869,23.725,23.244
2022-09-01T07:30:00Z,23.773,23.773,23.869,23.869,23.869,23.773,23.244
2022-09-01T08:00:00Z,23.773,23.773,23.821,23.821,23.773,23.773,23.196
2022-09-01T08:30:00Z,23.725,23.725,23.773,23.773,23.773,23.677,23.244
2022-09-01T09:00:00Z,23.677,23.677,23.773,23.773,23.773,23.677,23.292
2022-09-01T09:30:00Z,23.677,23.677,23.773,23.773,23.677,23.677,23.581
2022-09-01T10:00:00Z,23.677,23.677,23.677,23.773,23.677,23.677,23.5325
2022-09-01T10:30:00Z,23.581,23.581,23.677,23.725,23.677,23.677,23.581
2022-09-01T11:00:00Z,23.677,23.677,23.677,23.677,23.677,23.629,23.484
2022-09-01T11:30:00Z,23.677,23.677,23.677,23.677,23.677,23.581,23.5325
2022-09-01T12:00:00Z,23.725,23.725,23.677,23.677,23.677,23.581,23.5325
2022-09-01T12:30:00Z,23.9175,23.9175,23.773,23.677,23.677,23.581,23.388
2022-09-01T13:00:00Z,24.11,24.11,23.821,23.773,23.677,23.581,23.5325
2022-09-01T13:30:00Z,24.4,24.4,23.9175,23.821,23.725,23.677,23.388
2022-09-01T14:00:00Z,24.545,24.545,24.062,23.966,23.773,23.677,23.436
2022-09-01T14:30:00Z,24.593,24.593,24.158,24.014,23.869,23.677,23.292
2022-09-01T15:00:00Z,24.641,24.641,24.255,24.062,23.869,23.677,23.1
2022-09-01T15:30:00Z,24.593,24.593,24.351,24.11,23.869,23.629,23.004
2022-09-01T16:00:00Z,24.6895,24.6895,24.351,24.158,23.869,23.677,23.004
2022-09-01T16:30:00Z,24.545,24.545,24.593,24.158,23.9175,23.677,23.052
2022-09-01T17:00:00Z,24.641,24.641,24.8345,24.2545,23.966,23.677,23.196
2022-09-01T17:30:00Z,24.593,24.593,24.883,24.448,23.966,23.629,23.196
2022-09-01T18:00:00Z,24.4965,24.4965,24.6895,24.4965,24.062,23.629,23.244
2022-09-01T18:30:00Z,24.545,24.545,24.883,24.593,24.2065,23.629,23.244
2022-09-01T19:00:00Z,24.545,24.545,24.883,24.641,24.3995,23.677,23.34
2022-09-01T19:30:00Z,24.545,24.545,24.931,24.641,24.4965,23.9655,23.34
2022-09-01T20:00:00Z,24.593,24.593,24.9795,24.641,24.545,24.2545,23.388
2022-09-01T20:30:00Z,24.641,24.641,24.8345,24.641,24.545,24.351,23.5805
2022-09-01T21:00:00Z,24.931,24.931,24.835,24.7865,24.545,24.2545,23.5325
2022-09-01T21:30:00Z,24.931,24.931,24.883,24.835,24.641,24.1585,23.629
2022-09-01T22:00:00Z,24.835,24.835,24.835,24.7865,24.641,24.2065,23.725
2022-09-01T22:30:00Z,24.835,24.835,24.835,24.7865,24.641,24.255,23.725
2022-09-01T23:00:00Z,24.7865,24.7865,24.835,24.738,24.593,24.158,23.5325
2022-09-01T23:30:00Z,24.7865,24.7865,24.835,24.738,24.4965,23.966,23.436
2022-09-02T00:00:00Z,24.738,24.738,24.7865,24.641,24.351,23.9175,23.436
2022-09-02T00:30:00Z,24.593,24.593,24.641,24.545,24.351,23.9175,23.484
2022-09-02T01:00:00Z,24.545,24.545,24.641,24.593,24.4965,23.9175,23.484
2022-09-02T01:30:00Z,24.4965,24.4965,24.545,24.545,24.545,23.9175,23.581
2022-09-02T02:00:00Z,24.448,24.448,24.545,24.545,24.545,23.966,23.484
2022-09-02T02:30:00Z,24.448,24.448,24.545,24.545,24.545,23.9655,23.388
2022-09-02T03:00:00Z,24.448,24.448,24.4965,24.545,24.448,23.869,23.388
2022-09-02T03:30:00Z,24.448,24.448,24.448,24.4965,24.448,23.773,23.388
2022-09-02T04:00:00Z,24.351,24.351,24.448,24.448,24.448,23.869,23.388
2022-09-02T04:30:00Z,24.351,24.351,24.448,24.448,24.3995,23.966,23.388
2022-09-02T05:00:00Z,24.351,24.351,24.3995,24.3995,24.351,24.062,23.292
2022-09-02T05:30:00Z,24.255,24.255,24.351,24.351,24.351,24.158,23.148
2022-09-02T06:00:00Z,24.255,24.255,24.303,24.351,24.351,24.255,23.052
2022-09-02T06:30:00Z,24.255,24.255,24.303,24.351,24.255,24.158,23.1
2022-09-02T07:00:00Z,24.158,24.158,24.255,24.255,24.255,24.2065,23.196
2022-09-02T07:30:00Z,24.158,24.158,24.255,24.255,24.2065,24.11,23.292
2022-09-02T08:00:00Z,24.11,24.11,24.158,24.158,24.158,24.158,23.196
2022-09-02T08:30:00Z,24.062,24.062,24.158,24.158,24.11,24.062,23.1
2022-09-02T09:00:00Z,24.062,24.062,24.158,24.158,24.11,24.062,23.1
2022-09-02T09:30:00Z,23.966,23.966,24.062,24.11,24.062,24.062,23.052
2022-09-02T10:00:00Z,23.966,23.966,24.062,24.062,24.062,23.966,23.1
2022-09-02T10:30:00Z,23.966,23.966,24.062,24.062,24.062,23.966,23.052
2022-09-02T11:00:00Z,23.966,23.966,24.014,24.062,23.966,23.966,23.148
2022-09-02T11:30:00Z,23.9175,23.9175,23.966,24.014,23.966,23.9175,23.244
2022-09-02T12:00:00Z,23.869,23.869,23.966,23.966,23.966,23.869,23.196
2022-09-02T12:30:00Z,23.869,23.869,23.966,23.966,23.966,23.869,23.244
2022-09-02T13:00:00Z,23.869,23.869,23.966,23.966,23.9175,23.869,23.148
2022-09-02T13:30:00Z,23.869,23.869,23.966,23.966,23.869,23.869,23.196
2022-09-02T14:00:00Z,24.014,24.014,23.966,23.966,23.869,23.869,23.292
2022-09-02T14:30:00Z,24.4965,24.4965,24.062,24.062,23.966,23.869,23.292
2022-09-02T15:00:00Z,24.448,24.448,24.158,24.062,23.966,23.869,23.5325
2022-09-02T15:30:00Z,24.2545,24.2545,24.2065,24.11,24.014,23.869,23.436
2022-09-02T16:00:00Z,24.3995,24.3995,24.255,24.158,24.014,23.869,23.244
2022-09-02T16:30:00Z,24.5445,24.5445,24.303,24.2065,24.014,23.869,23.1
2022-09-02T17:00:00Z,24.7865,24.7865,24.3995,24.2545,24.11,23.9175,23.1
2022-09-02T17:30:00Z,24.835,24.835,24.448,24.2545,24.062,23.869,23.244
2022-09-02T18:00:00Z,24.883,24.883,24.593,24.351,24.062,23.9175,23.292
2022-09-02T18:30:00Z,24.931,24.931,24.6895,24.4965,24.158,23.966,23.292
2022-09-02T19:00:00Z,24.931,24.931,24.738,24.545,24.11,23.773,23.292
2022-09-02T19:30:00Z,25.125,25.125,24.883,24.7865,24.158,23.773,23.388
2022-09-02T20:00:00Z,24.883,24.883,24.883,24.8345,24.4965,23.869,23.484
2022-09-02T20:30:00Z,25.1735,25.1735,24.835,24.883,24.641,23.869,23.484
2022-09-02T21:00:00Z,25.416,25.416,24.931,24.883,24.6895,23.821,23.484
2022-09-02T21:30:00Z,25.028,25.028,24.931,24.883,24.641,23.821,23.436
2022-09-02T22:00:00Z,25.028,25.028,24.931,24.931,24.738,23.869,23.436
2022-09-02T22:30:00Z,24.9795,24.9795,24.931,24.931,24.835,23.869,23.388
2022-09-02T23:00:00Z,24.931,24.931,24.931,24.931,24.7865,23.869,23.34
2022-09-02T23:30:00Z,24.883,24.883,24.835,24.835,24.6895,23.966,23.388
2022-09-03T00:00:00Z,24.7865,24.7865,24.835,24.835,24.545,24.062,23.388
2022-09-03T00:30:00Z,24.738,24.738,24.7865,24.7865,24.545,24.062,23.388
2022-09-03T01:00:00Z,24.6895,24.6895,24.738,24.738,24.3995,24.062,23.484
2022-09-03T01:30:00Z,24.641,24.641,24.738,24.738,24.3995,24.062,23.484
2022-09-03T02:00:00Z,24.641,24.641,24.738,24.738,24.3995,24.014,23.484
2022-09-03T02:30:00Z,24.641,24.641,24.738,24.738,24.448,23.966,23.484
2022-09-03T03:00:00Z,24.593,24.593,24.6895,24.6895,24.4965,23.9175,23.436
2022-09-03T03:30:00Z,24.545,24.545,24.641,24.641,24.545,23.966,23.436
2022-09-03T04:00:00Z,24.545,24.545,24.641,24.641,24.545,23.966,23.484
2022-09-03T04:30:00Z,24.545,24.545,24.545,24.593,24.545,23.966,23.484
2022-09-03T05:00:00Z,24.448,24.448,24.545,24.545,24.545,23.966,23.34
2022-09-03T05:30:00Z,24.448,24.448,24.4965,24.545,24.4965,23.9175,23.292
2022-09-03T06:00:00Z,24.351,24.351,24.448,24.4965,24.448,23.869,23.196
2022-09-03T06:30:00Z,24.351,24.351,24.448,24.448,24.448,23.773,23.244
2022-09-03T07:00:00Z,24.351,24.351,24.448,24.448,24.3995,23.773,23.244
2022-09-03T07:30:00Z,24.303,24.303,24.351,24.3995,24.351,23.773,23.292
2022-09-03T08:00:00Z,24.255,24.255,24.351,24.351,24.351,23.773,23.292
2022-09-03T08:30:00Z,24.255,24.255,24.351,24.351,24.351,23.773,23.292
2022-09-03T09:00:00Z,24.255,24.255,24.303,24.351,24.255,23.773,23.244
2022-09-03T09:30:00Z,24.158,24.158,24.255,24.351,24.255,23.869,23.244
2022-09-03T10:00:00Z,24.158,24.158,24.255,24.255,24.255,23.821,23.34
